b'1.0',b'429.0',b'18.330709471485278',b'-65.66442501976556',b'3026.254865702924',b''
b'1.0',b'432.0',b'18.3306800967569',b'-65.66447741987007',b'3047.92023688042',b''
b'1.0',b'435.0',b'18.330651090726708',b'-65.6645288915621',b'3069.5935194588337',b''
b'1.0',b'438.0',b'18.330622457615032',b'-65.66457943660241',b'3091.2747134381657',b''
b'1.0',b'441.0',b'18.330594201632685',b'-65.66462905676518',b'3112.9638188184153',b''
b'1.0',b'444.0',b'18.33056632698083',b'-65.66467775383786',b'3134.6608355995827',b''
b'1.0',b'447.0',b'18.33053866467568',b'-65.66472573045688',b'3156.365763781668',b''
b'1.0',b'450.0',b'18.330510583910588',b'-65.66477370901845',b'3178.078603364672',b''
b'1.0',b'453.0',b'18.33048207525674',b'-65.66482168052413',b'3199.7993543485927',b''
b'1.0',b'456.0',b'18.33045312902207',b'-65.66486963556592',b'3221.528016733432',b''
b'1.0',b'459.0',b'18.3304237352461',b'-65.66491756425309',b'3243.264590519189',b''
b'1.0',b'462.0',b'18.330393883695184',b'-65.66496545618398',b'3265.0090757058642',b''
b'1.0',b'465.0',b'18.330363563858175',b'-65.66501330041626',b'3286.761472293457',b''
b'1.0',b'468.0',b'18.330332764942707',b'-65.6650610854353',b'3308.5217802819675',b''
b'1.0',b'471.0',b'18.330301475872105',b'-65.66510879912053',b'3330.2899996713963',b''
b'1.0',b'474.0',b'18.33026968528314',b'-65.66515642870996',b'3352.066130461743',b''
b'1.0',b'477.0',b'18.330237381541675',b'-65.66520396076594',b'3373.8494696774824',b''
b'1.0',b'480.0',b'18.330204552752907',b'-65.66525138113907',b'3395.638953973069',b''
b'1.0',b'483.0',b'18.330171186696624',b'-65.66529867491245',b'3417.436229004834',b''
b'1.0',b'486.0',b'18.330137270868683',b'-65.66534582636406',b'3439.2412947727776',b''
b'1.0',b'489.0',b'18.330102792485448',b'-65.66539281891978',b'3461.0541512768987',b''
b'1.0',b'492.0',b'18.33006773849026',b'-65.6654396351041',b'3482.8747985171985',b''
b'1.0',b'495.0',b'18.33003209556227',b'-65.66548625648787',b'3504.7032364936767',b''
b'1.0',b'498.0',b'18.329995850127897',b'-65.66553266363388',b'3526.539465206333',b''
b'1.0',b'501.0',b'18.329958988375367',b'-65.66557883603951',b'3548.383484655167',b''
b'1.0',b'504.0',b'18.329921496272693',b'-65.66562475207695',b'3570.2352948401804',b''
b'1.0',b'507.0',b'18.32988335958957',b'-65.66567038893078',b'3592.094895761371',b''
b'1.0',b'510.0',b'18.32984456392366',b'-65.66571572253329',b'3613.9622874187403',b''
b'1.0',b'513.0',b'18.329805094731878',b'-65.66576072749736',b'3635.837469812288',b''
b'1.0',b'516.0',b'18.329764937367184',b'-65.66580537704745',b'3657.7204429420135',b''
b'1.0',b'519.0',b'18.329724077121597',b'-65.66584964294877',b'3679.6112068079174',b''
b'1.0',b'522.0',b'18.329682499276092',b'-65.6658934954352',b'3701.5097614099996',b''
b'1.0',b'525.0',b'18.329640189158106',b'-65.66593690313636',b'3723.41610674826',b''
b'1.0',b'528.0',b'18.329597132207454',b'-65.66597983300456',b'3745.330242822699',b''
